measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2012,0.0870827499544884,0.1622282273295476,0.0098199983929935
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2012,103.81407792777999,188.27848839433,11.8843986245
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2013,0.093176670525596,0.1697437152006434,0.0106093411148835
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2013,110.41920252458999,199.40467850979002,12.77949302117
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2014,0.0983290605583077,0.1774112827944585,0.011345294128668
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2014,114.61203135893999,209.51876731697,13.345636846739998
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2015,0.1009447041527478,0.1834350053047949,0.0116226604564232
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2015,116.1793639386,215.14475450682002,13.48813365844
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2016,0.1011395745351659,0.1863365513078144,0.0116017913558284
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2016,113.20278242583998,211.67128455821003,12.721397166780001
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2017,0.0996612708669567,0.1902661698114785,0.0115855170114492
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2017,101.88040842769,190.52436226218,10.92695356236
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2018,0.0994237618302172,0.1969805804188186,0.0114451914244801
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2018,99.98829740453,195.22912353277,10.99227207651
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2019,0.0994215960065444,0.2026706526877829,0.0107031885700212
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2019,100.7805116119,203.79724023763,11.29859958887
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.0399363347472061,0.0563977953880316,0.0259974723620697
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,35.7437973694,50.14483341495,22.90814435252
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.0413853055418793,0.0571610176161565,0.0279624529540486
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,37.58397988587,51.94101562604,24.716945404129998
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.0443629010863865,0.0603276061158244,0.0310349965271726
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,40.42915760616,55.47603674538,27.45457562178
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.048117072442693,0.0641064509392143,0.0342342299175845
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,43.86820668946,59.10750786276,30.1805520457
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.0511992986238455,0.06817971066919,0.0362594659314922
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,46.7737401666,63.144137256019995,32.35807680534
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.0527042066144504,0.0715245378230708,0.0358595640996783
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,48.48677149602,66.41703969143,33.00743414132
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.0530342900982064,0.0711997601938182,0.0365679263273846
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,49.472730632440005,67.64053170486,33.58799286452
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0535695455779531,0.0727543186209981,0.036325433094107
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,51.40926454427,69.69702593445,33.67205630361
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.053386127792154,0.0762715928097395,0.0333398044976056
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,51.86723107347,75.41196684264,32.38076087718
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0531364241520005,0.0819407188344111,0.0285959698744514
DALYs (Disability-Adjusted Life Years),Japan,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,52.00183540231,80.03370732773,28.09735007259
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2010,0.0811258108464022,0.1529505674696111,0.0102110211225066
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2010,140.49990436875,266.41785431547004,18.2445773616
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2011,0.0816279135932225,0.1497854356168594,0.0111391884331276
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2011,133.80347344790002,247.70504154379,18.509891373
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2012,0.0804901305280573,0.1522919568760309,0.0116520814353374
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2012,124.53936808322001,235.80785803766,18.50308301867
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2013,0.0795443519373381,0.1519482024323227,0.0117236202513147
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2013,117.79339646884,222.58173452742,17.956889111720002
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2014,0.0774484763944104,0.1489048430020603,0.0119005787286699
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2014,109.70778463449001,210.09239225105,17.49115013651
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2015,0.0743944495372347,0.145139302259091,0.0117173072199928
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2015,93.38804255795999,180.41825596714,15.31567344261
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2016,0.0726948444457322,0.1391924628555014,0.0112010809650523
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2016,81.92693616339,157.70141473069,13.16005486259
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2017,0.0695609705667045,0.1333945145101507,0.0103273715270154
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2017,65.95653100651,126.41795769315,10.0489015922
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2018,0.0680634562822372,0.1323128022740983,0.0095132943823557
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2018,60.615163763670004,116.52940330081,8.675462864530001
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2019,0.0663329130200869,0.1312680492663167,0.008511039730815
DALYs (Disability-Adjusted Life Years),Russian Federation,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2019,55.68466531363,109.71872141976002,7.339933037740001
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.0337669773046064,0.0565427984230171,0.0138245837976367
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,30.49165385851,50.82169898303,12.78406892541
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.0334500280404151,0.0552952079536916,0.0146575709621497
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,29.88605295314,49.293232194779996,13.130085379159999
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.0327539747827789,0.0538881505895736,0.0143307309802213
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,28.480716349239998,47.21192234656,12.489884904890001
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.0319331496752073,0.0524786515023946,0.0139240768105066
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,26.97692590062,45.17618344497,11.521467894939999
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.0312150216915865,0.0514583372419605,0.0136029642880336
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,26.47264923704,44.353721435400004,11.01148053186
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.030930279395695,0.0515309469585174,0.0133246651138412
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,26.04039433275,43.23708110963,10.78914908913
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.0338895036745199,0.0550149495104717,0.0165630582362975
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,28.00625782231,45.558959907879995,13.424907492280001
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.0403290095448028,0.0622046244342609,0.022198421003852
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,32.83638346419,51.16091470407,18.03586786091
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.0468095104139668,0.0697083468482466,0.0278132573781982
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,37.63442004396,56.60326129528,22.3971886263
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.0498160739891312,0.0741979316470953,0.0296155213781044
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,40.612470688740004,60.766289104079995,23.91626322839
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2010,0.1087395138305579,0.189229851157821,0.012847749832138
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2010,56.65741917549,102.66565083838,6.86620280341
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2011,0.1144923892642365,0.1970100188109632,0.0135046877728525
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2011,60.83372108424,108.54269907128,7.36730177343
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2012,0.1227693749912831,0.2109848847197343,0.0144662549061494
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2012,66.76882516674,118.98859600683998,8.13130017443
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2013,0.1320709051066144,0.2254018575344759,0.0162253840311758
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2013,72.1391188251,128.18918629849,8.90866071567
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2014,0.1405123607256342,0.240499376124893,0.0173973085866863
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2014,77.46597725454,136.67722523071998,9.69075735817
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2015,0.1462763361677753,0.2510890655702587,0.0181639222264131
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2015,82.61196788571,146.18573650371,10.44871430834
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2016,0.1496903507631559,0.2583825030740188,0.018495596356237
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2016,86.33286131372,152.67067288907,11.224458598730001
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2017,0.1521565052795717,0.261951413488851,0.0189247669337726
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2017,89.50240301792,162.25166376525002,11.6636494279
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2018,0.1542119334293338,0.2695657899971772,0.0188696080950961
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2018,92.83498516252,167.94406957198,11.79262434673
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2019,0.1554130484465726,0.2747871445563248,0.0189856632699525
DALYs (Disability-Adjusted Life Years),Republic of Korea,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2019,93.73774301073,171.54942448786,11.78966504451
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2010,0.0220984131033241,0.0358482708643428,0.009445448248543
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2010,24.695198171380003,40.31357702229,10.5020521995
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2011,0.0222314242938457,0.0358377633581224,0.0098633015031029
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2011,24.82801115868,39.950020441599996,11.02699640206
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2012,0.0218250749035367,0.0351465923499685,0.0097812756287146
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2012,24.34962437959,39.15904415375,10.9536172486
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2013,0.0214321661796789,0.0342640824368877,0.0095338276680829
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2013,24.10237227075,38.63066913452,10.75707766603
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2014,0.0212526903940594,0.0345486080864824,0.0090714390522799
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2014,24.43289684526,39.26127468603,10.40745407225
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2015,0.0211938566422566,0.0348849248831109,0.0088836720784015
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2015,24.515071929829997,39.70178032628,10.2740348448
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2016,0.0232684355458848,0.0376004822560762,0.010987445260937
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2016,26.8344430207,41.70914175815,12.839302152559998
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2017,0.0280086645878067,0.0427042360115257,0.0158125705064685
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2017,32.42816240956,48.03837458164,17.789969370759998
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2018,0.032497579004328,0.0480164164204056,0.019228952618929
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2018,37.05697454445,53.3047618751,21.808640409749998
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Percent,2019,0.0348055507879784,0.0517609702661295,0.0208010170559508
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Chronic respiratory diseases,Ambient particulate matter pollution,Rate,2019,40.13883509515,57.59709125244999,23.36534584431
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1420586118982955,0.1784366322088417,0.1102022488530403
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,218.21562047579002,276.946382396,164.82652435121
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1380826989211246,0.1737174433521499,0.1068406079267594
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2011,209.48344625095,267.72217784707,157.41608154395
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2012,0.1347031224413152,0.1701366666173077,0.1036952847433994
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2012,202.96478588485,258.67858566201,152.0483526916
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2013,0.1311472208268284,0.1663318026479036,0.1005203982260718
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2013,193.16090408162998,246.63369306733998,143.61456304527
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2014,0.1276046594691402,0.1623234724301987,0.0974529643757185
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2014,187.32505021378,239.51199834469,139.09802942459
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2015,0.1234108159531121,0.1571481491639571,0.093785546906109
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2015,187.22805808728,240.53501659960997,138.71269614620002
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2016,0.1177924269910307,0.1506503908365348,0.0897088077281187
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2016,173.41522336795,224.91358894912,127.92381337845
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2017,0.1106448485120924,0.1417281468655519,0.0842919513140178
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2017,164.77562774767,214.00644843114998,121.12372010786999
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2018,0.1044471830474563,0.1343353030132072,0.0792781455520737
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2018,152.07744732602,199.85644616674998,111.54371966082999
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2019,0.1002217506213968,0.1302418351184409,0.0757867867910101
DALYs (Disability-Adjusted Life Years),Republic of Italy,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2019,144.54599125104,191.62010977878998,104.74244730296999
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2010,0.0310309929476308,0.0691318074201426,0.0035598597080007
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2010,8.34409715721,18.47714761724,0.94558563845
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2011,0.0314920561888214,0.0699682459418991,0.0035653646822536
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2011,8.810741732550001,19.55761096662,1.00962282707
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2012,0.0316222458528423,0.0705179894699128,0.003505650354584
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2012,9.2510336269,20.09912903197,1.07524386964
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2013,0.0307906943720708,0.0694837411408651,0.0034620576243013
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2013,9.02606002572,19.630739362750003,1.04540376731
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2014,0.0307570515052121,0.0701400677039186,0.0035259698014888
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2014,9.45583801704,21.067230953030002,1.08431588085
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2015,0.030878428563577,0.0702425412411446,0.0035383847097122
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2015,9.8175841679,22.18486937801,1.08948536929
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2016,0.0342357058713789,0.0751411358417555,0.0038611080548246
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2016,11.21962557068,24.60458110685,1.25850564931
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2017,0.04149541376135,0.0878193925161813,0.0043965745067466
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2017,14.43113935069,30.051049263619998,1.6030643063499999
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2018,0.0464952471501095,0.0944262750943232,0.0049454572023254
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2018,15.06403966368,30.25704379056,1.6840408706299999
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Percent,2019,0.0496559091021207,0.1022563362076275,0.0051650672247125
DALYs (Disability-Adjusted Life Years),Australasia,Both,All ages,Respiratory infections and tuberculosis,Ambient particulate matter pollution,Rate,2019,16.320317748,32.40198453811,1.76982597466
DALYs (Disability-Adjusted Life Years),Federal Republic of Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2010,0.1163970704392967,0.1483530131577909,0.0877876901093267
DALYs (Disability-Adjusted Life Years),Federal Republic of Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Rate,2010,178.46648850382002,226.441304042,131.74096387132
DALYs (Disability-Adjusted Life Years),Federal Republic of Germany,Both,All ages,Stroke,Ambient particulate matter pollution,Percent,2011,0.1135031716769177,0.1451239584099561,0.0855487695005138
